"Jan" "Feb" "Mar" "Apr" "Mai" "Jun" "Jul" "Max_crpss" "Month" "Sig_Jan" "Sig_Feb" "Sig_Mar" "Sig_Apr" "Sig_Mai" "Sig_Jun" "Sig_Jul" "Sig_all"
"42.2" -0.0654552674595121 -0.120772825410522 -0.199038331231072 -0.481956818713236 -0.550349431605109 -0.475808629680606 -0.613804556648486 -0.0654552674595121 1 0.0497352028222527 0.0675436707608269 0.0884605322687224 0.158972881373635 0.180347105821196 0.167366072935354 0.194988861146234 0.0497352028222527
"48.1" -0.11274116703231 -0.12600017702393 -0.147099530735039 -0.156592852524259 -0.175902312490503 -0.0205491658209511 -0.0170194110341151 -0.0170194110341151 7 0.067513821156655 0.092599413264542 0.106599976823382 0.118844683988986 0.11689316892357 0.110427322538766 0.091717039954435 0.091717039954435
"48.5" -0.0434602508593094 -0.0292611706151107 -0.031563679576506 -0.0627363837788437 -0.0844241544244757 0.108473326484278 0.10890799391249 0.10890799391249 7 0.0626540751468973 0.100308738397841 0.106400734349822 0.125287589427744 0.118626683643899 0.128235352393219 0.0952180244345513 0.0952180244345513
"50.1" 0.0963103861642829 0.120722162114323 0.100628720507593 0.0811033153139138 0.0937958019887606 0.117514105751974 0.185929786767709 0.185929786767709 7 0.0416277908358307 0.0691911698435654 0.0812143955258157 0.0956504952947888 0.0895514569632492 0.107793770052584 0.0971850592042052 0.0971850592042052
"55.4" -0.0240059935732639 -0.0105184481903593 -0.0240179120994606 -0.062207363707119 -0.143815335746801 -0.176517359763499 -0.408020548354998 -0.0105184481903593 2 0.0281116203736807 0.02893583145621 0.0313497708573009 0.0315499857687447 0.0553259228465348 0.0651003094038442 0.0944187449087107 0.02893583145621
"6.10" -0.00173910831738056 0.038214293982948 0.0751537079089426 0.0875801710737019 -0.231612150164483 -1.12077784406416 -1.69486867817326 0.0875801710737019 4 0.0385560699648981 0.0628406732986214 0.0781852194072938 0.106525626329826 0.207814929285048 0.115052584592621 0.222116338828374 0.106525626329826
"62.10" 0.00453262136788923 -0.0657986556767325 -0.113816385250593 -0.151104302886627 -0.144219048601793 -0.538181998649141 -0.49443926210892 0.00453262136788923 1 0.0583915794766157 0.0952819683721156 0.113500093289496 0.134308680485201 0.142968254854037 0.184701822129558 0.170626917136486 0.0583915794766157
"62.5" -0.0300246976257559 -0.0915960628574333 -0.0413101652928307 -0.0251488551338792 -0.115459595443403 -0.214928758696362 -0.610546144263975 -0.0251488551338792 4 0.0539002982647148 0.0894365037383106 0.102888947991866 0.121899969925824 0.140575446870275 0.145417074875225 0.201014898554933 0.121899969925824
"72.5" 0.123152030486602 0.0620075570494095 0.0770352224890406 0.0165764230223038 -0.0373488800018438 -0.00566634166537794 -0.0610067663972191 0.123152030486602 1 0.0556001178594685 0.0926684570699984 0.104658233239415 0.127015341505269 0.138093398414317 0.130600781826935 0.146045591117508 0.0556001178594685
"73.27" -0.00226169666999443 -0.139770264462158 -0.137444525794298 -0.108524353900137 -0.160403938150183 0.0245956056831997 -0.14846259875732 0.0245956056831997 6 0.0611023431254204 0.0954139993272119 0.105020856665917 0.108529962743317 0.112844287155558 0.110236099298956 0.0997521873142366 0.110236099298956
"75.23" -0.0112861197567968 -0.0244309106665233 -0.0681476650731279 0.00939320915556363 0.00461073849711335 -0.284225451175509 -2.50421192347992 0.00939320915556363 4 0.0650301433934102 0.0851901452564648 0.113939436069465 0.111587604616831 0.11137103913855 0.174709111210461 0.532820660849789 0.111587604616831
"76.5" -0.0343866311420036 -0.0428260476099953 -0.0546776649265455 -0.0538240049693601 -0.0533929120616914 -0.0432482102011449 -0.0242152923092609 -0.0242152923092609 7 0.041754951332614 0.0449544941373871 0.046171180069678 0.0462225584710542 0.045006681119173 0.0495244434045742 0.055411341012053 0.055411341012053
"77.3" -0.170809837358529 -0.31274233981555 -0.404109566652917 -0.421300505897501 -0.504701663380954 -0.747658925880723 -1.39686630660575 -0.170809837358529 1 0.0676509560130461 0.100018494957872 0.125481865535025 0.137571894909522 0.152225568196608 0.179020292448558 0.245557808938034 0.0676509560130461
"78.8" -0.262404893946764 -0.309951522223204 -0.361282716384211 -0.365624677117464 -0.361596344562376 -0.376150219242081 -0.437426002632322 -0.262404893946764 1 0.114854759326332 0.124629049708906 0.135284804935035 0.146537910365599 0.15200349893487 0.159408682228707 0.143858558305884 0.114854759326332
"79.3" -0.0430878763381932 0.00170451806796224 0.0231775928977375 0.0272590717540283 -0.0369465093525823 -0.114864922691398 -0.0614397899162689 0.0272590717540283 4 0.0510241096536222 0.0405633546343524 0.0442882492394119 0.0668992015894553 0.0783226099728905 0.124469064047992 0.114184022425859 0.0668992015894553
"8.2" -0.0453970314024446 -0.0431853161274047 -0.0436193981059008 -0.196154389125003 -0.129265335371195 -0.116169263835115 -0.317506999136859 -0.0431853161274047 2 0.038890169796129 0.0543408943827504 0.0623146692649333 0.10232963107314 0.10986805314545 0.065474788797983 0.0964078546302485 0.0543408943827504
"8.6" -0.04926628416418 -0.125104485440878 -0.0943159790907191 -0.243787393348363 -0.739387683254611 -1.35363098074924 -1.62738039156874 -0.04926628416418 1 0.0292268460317874 0.0607205982606598 0.0740586815014092 0.11431680810228 0.155183979006172 0.19449681510447 0.244167516050236 0.0292268460317874
"82.4" -0.0203289132955355 -0.118481869836265 -0.232617798116013 -0.353936938146054 -0.540653736275169 -0.716571123312364 -1.35660154250522 -0.0203289132955355 1 0.0270498014348851 0.0450288812684816 0.0588069376819088 0.0881373358691631 0.112682733299012 0.144149318292435 0.2942707448327 0.0270498014348851
"83.2" -0.0721158732446796 -0.052806544279318 -0.0243993018307376 0.0232474305643818 0.0235467199974077 -0.0549367506576441 -0.130400262047819 0.0235467199974077 5 0.0806999568679193 0.108410259926884 0.116000157386941 0.119881754382201 0.129239923738467 0.133597809343058 0.153725166797146 0.129239923738467
"84.11" -0.0205855399780421 -0.0853853946584455 -0.188107865883322 -0.193445280075048 -0.294636112399759 -0.307990439370441 -0.663243730528937 -0.0205855399780421 1 0.0267588584587704 0.0368896392681935 0.0638541633099463 0.0774105588565185 0.0883791656159277 0.0864266168378038 0.145765197050495 0.0267588584587704
"86.12" -0.0160812443036982 0.0327214978518042 -0.00264998154667717 -0.0254122734264102 -0.0287091958630681 -0.0376072726612762 -0.188276338545117 0.0327214978518042 2 0.0361029960324804 0.0428059431995818 0.0560249386785773 0.0613534479800729 0.0612184151438423 0.0650403164907968 0.120706332687383 0.0428059431995818
"87.10" -0.0867841434776808 -0.124152531187579 -0.119560791983264 -0.0683811520486126 -0.0612190613709158 0.00899408161999204 -0.0778014923951775 0.00899408161999204 6 0.0585384847133865 0.0752143172480362 0.0919226826720495 0.0907443694452522 0.0916392045964577 0.0833887354097158 0.09075231794514 0.0833887354097158
"88.4" -0.00874477972850629 -0.0410072757237889 -0.0964668755327405 -0.126555412622497 -0.12283590426899 -0.130999439177114 -0.0820887006300042 -0.00874477972850629 1 0.0406256257592119 0.0579157487569336 0.067417335411963 0.0835778590358991 0.0882614759736097 0.0938249643659636 0.0958485703582329 0.0406256257592119
"91.2" -0.102719605410691 -0.156845738227726 -0.214165741051603 -0.0823471146707409 -0.0613658404630055 -0.257903182230974 -0.409364694605439 -0.0613658404630055 5 0.0414816636990045 0.0817908408251463 0.103192643793748 0.0761235139503373 0.105830868482808 0.0780877760441093 0.0811748540053173 0.105830868482808
"97.1" -0.0845026212334627 -0.231277099892737 -0.388724782194448 -0.580906371854893 -0.847257422948408 -1.30211053132521 -2.28456422145912 -0.0845026212334627 1 0.041473599046728 0.0718809108592749 0.0848219149592351 0.130502937163132 0.194234390085938 0.222903651164112 0.364853184355064 0.041473599046728
"98.4" -0.0192056251790937 -0.0070126928557257 -0.0213806977541098 0.0629113641481501 0.0957927760869789 0.228460003562923 0.174931495737833 0.228460003562923 6 0.0531325713230393 0.0795931237713119 0.103789984581409 0.109295859131268 0.117642868681499 0.105511837355397 0.098438066217604 0.105511837355397
