"Jan" "Feb" "Mar" "Apr" "Mai" "Jun" "Jul" "Max_bss" "Month" "Sig_Jan" "Sig_Feb" "Sig_Mar" "Sig_Apr" "Sig_Mai" "Sig_Jun" "Sig_Jul" "Sig_all"
"62.10" 0.00308246843935689 -0.107453377878796 -0.188049401648548 -0.250431305967084 -0.192995728017088 -0.102933620202332 -0.040430993911087 0.00308246843935689 1 0.0856049502564438 0.150309528683662 0.185696843134898 0.226082096781241 0.22708568862613 0.203017198609909 0.160774508441493 0.0856049502564438
"62.5" -0.0356474800919246 -0.113168724279835 -0.114825503714393 -0.00220588235294117 -0.115686274509804 0.238572898295121 0.29278625030259 0.29278625030259 7 0.0711517707362276 0.110854238263388 0.131781982487737 0.151834422724987 0.166604534245635 0.146866464304143 0.214955841963515 0.214955841963515
"72.5" 0.184938362348976 0.163765908386501 0.154995945838319 0.103232409496238 0.0996777205344008 0.175779200279425 -0.297669255096871 0.184938362348976 1 0.0784465895376556 0.124568417049314 0.145237519354151 0.167437904752187 0.171617835333866 0.173542472667466 0.29953674564443 0.0784465895376556
"73.27" 0.0781219588107585 0.109480162575627 0.129995868767559 0.17783041688346 0.137064751989131 0.15465372781366 -0.0608714500625867 0.17783041688346 4 0.0674798121826482 0.108500839120239 0.122052284949161 0.138656615812294 0.133045695986106 0.138763828191012 0.159836075853586 0.138656615812294
"75.23" 0.0300052528461215 0.103804869629006 0.0827648060969528 0.168479155826966 0.207649336960585 0.217716866801513 0.108532407639635 0.217716866801513 6 0.094520986426126 0.138404771936478 0.174412275801732 0.174712526091094 0.169480181460086 0.146747893647826 0.237310682798135 0.146747893647826
"76.5" -0.0461132751238005 -0.0996655567408604 -0.122313823837901 -0.119837099611007 -0.117360375384113 -0.11997469540139 -0.0906302418367637 -0.0461132751238005 1 0.0769805210562781 0.0880760446676522 0.0892504425036611 0.0887020697114144 0.0853408904030989 0.0953756282114627 0.0964506888316874 0.0769805210562781
"77.3" -0.104894196775414 -0.12600633035623 -0.199407216347375 -0.210273755690442 -0.248099661689404 -0.0349614558081286 -0.127849761137643 -0.0349614558081286 6 0.101311436642447 0.13600126511477 0.165023099393635 0.171653388975129 0.176912299585925 0.150620697010413 0.170575225399437 0.150620697010413
"78.8" -0.0167994244689691 -0.029592293990756 -0.0830542381056283 -0.100758790716959 -0.150012275604548 -0.152885637421797 -0.16405904829714 -0.0167994244689691 1 0.0429098650722919 0.0606888491831006 0.0691213480708327 0.0872959897088721 0.0933327728853496 0.104362810261651 0.124160140488656 0.0429098650722919
"79.3" 0.00248384497533427 0.041048105896862 -0.0358470788339071 0.112165015228828 -0.144984361491125 -0.281008814441305 -0.410194866432073 0.112165015228828 4 0.0492656238616137 0.0591206379043482 0.0622170641868437 0.108329461276278 0.0991095801076654 0.210243326372026 0.342774958803052 0.108329461276278
"8.2" -0.141692987837978 -0.127459032210477 -0.143944471435894 -0.410704226084879 -0.526414880701634 -0.0030550232408999 0.0159108640161183 0.0159108640161183 7 0.0945753688499536 0.119586984370531 0.131165227767632 0.250072248459594 0.321668705425847 0.0344493073150704 0.0297250283273035 0.0297250283273035
"8.6" 0.0273363842028502 -0.0619021031728375 -0.0644402617702031 -0.187460081042029 -0.563975725347098 -0.00660473574321907 -0.0262515262515262 0.0273363842028502 1 0.0318955819840216 0.0650263277836627 0.0677646147389812 0.1796511114833 0.28093833286757 0.0382427360844081 0.0392028803241667 0.0318955819840216
"82.4" -0.0172625728181286 -0.00222344054580881 -0.0455246913580247 0.0277777777777778 -0.0971348707197763 -0.0475192173305381 0.00768693221523409 0.0277777777777778 4 0.0444785048680378 0.0460159121220666 0.0563987916535624 0.0232570881670878 0.171379189012704 0.0851237644414399 0.00779034933858218 0.0232570881670878
"83.2" -0.0941798941798941 -0.00579225842383746 -0.037092731829574 0.105224051211706 0.198388203017833 0.113358657803102 0.404988662131519 0.404988662131519 7 0.0943024762108431 0.125465563329023 0.131284037701216 0.133795471801887 0.131534877174712 0.139476830780454 0.139382479097144 0.139382479097144
"84.11" 0.00805134423693077 0.0220494478599007 0.00756907741599799 -0.0246686046909659 -0.062424891624226 -0.0193954674730752 -0.00747393765232629 0.0220494478599007 2 0.0198826398830991 0.0182579636159567 0.0389409552447171 0.0662631798115112 0.0700573853694623 0.045820987237146 0.0502332235545051 0.0182579636159567
"86.12" 0.00171629327912703 0.0110534218757786 -0.0163880922157891 -0.0930139175066196 -0.122264184136737 -0.0797984313189199 -0.119710214761835 0.0110534218757786 2 0.0417302261696797 0.0811912718601682 0.102045564662223 0.116038454574843 0.12079854485017 0.114516135790605 0.117497966846372 0.0811912718601682
"87.10" 0.0348178327451296 0.0399703871692055 0.032028835396318 0.0414140733827456 0.0575578070060093 0.0647513740429368 0.0324977651200505 0.0647513740429368 6 0.0314570651187766 0.0437403229772158 0.0617488923235531 0.0522489565614733 0.0510236883788983 0.0385770603231815 0.0542448238219668 0.0385770603231815
"88.4" -0.0263815402704293 -0.0615814226925337 -0.0797325102880659 -0.0461125808348031 -0.00275573192239853 0.0138888888888888 0.0749669312169313 0.0749669312169313 7 0.0659607626410567 0.0797787913176521 0.103102661632163 0.121196545210678 0.124176682713879 0.129651465666107 0.128707391633356 0.128707391633356
"91.2" 0.0185185185185185 0.0464096749811035 0.03988603988604 -Inf -Inf NA NA 0.0464096749811035 2 0.0650301062761469 0.0730307181987574 0.057021395039126 NA NA NA NA 0.0730307181987574
"97.1" -0.0381155303030303 -0.043724279835391 -0.0868629313073757 -0.0581003836817791 0.103246456332876 -0.0154320987654319 -0.000726216412491043 0.103246456332876 5 0.0569437721916734 0.0766515077434556 0.0733406810458972 0.0570030983289616 0.114820923481033 0.03678134127423 0.0314337588729543 0.114820923481033
"98.4" -0.0408526658526658 -0.0414570949550375 0.0293294668294668 0.121438746438746 0.178492975734355 0.249337572866985 -0.0343352471012044 0.249337572866985 6 0.0753528977870451 0.136359350909704 0.141754747263854 0.144153865918678 0.152722865679638 0.152946655095189 0.27478007853734 0.152946655095189
