"Jan" "Feb" "Mar" "Apr" "Mai" "Jun" "Jul" "Max_roc" "Month" "P_Jan" "P_Feb" "P_Mar" "P_Apr" "P_Mai" "P_Jun" "P_Jul" "Sig_all"
"78.8" 0.351351351351351 0.356548856548857 0.313929313929314 0.392931392931393 0.386694386694387 0.38981288981289 0.425438596491228 0.425438596491228 7 0.945962356378572 0.940235341794836 0.977042641419841 0.875438898597764 0.888539425480618 0.882304789048746 0.783636671459532 0.783636671459532
"79.3" 0.602272727272727 0.541062801932367 0.59375 0.572916666666667 0.571428571428571 0.766666666666667 0.967741935483871 0.967741935483871 7 0.169944306547029 0.365564720134411 0.211134217503765 0.257977960489565 0.263787928119965 0.0983396522409227 0.0635445797888249 0.0635445797888249
"8.2" 0.377906976744186 0.343023255813953 0.290697674418605 0.272727272727273 0.193181818181818 0 0.923913043478261 0.923913043478261 7 0.795593346435096 0.853282668704206 0.918415969658632 0.908240485243521 0.965349676124354 0.999999999997892 0.00441880340467699 0.00441880340467699
"8.6" 0.368055555555556 0.490990990990991 0.594594594594595 0.477477477477477 0.252252252252252 0.333333333333333 0.5 0.594594594594595 3 0.813983290231258 0.530912857890793 0.302689533211924 0.561507030796742 0.931838746113806 0.999845002023917 1 0.302689533211924
"82.4" 0.332954545454545 0.302989130434783 0.0836734693877551 0.313725490196078 0.0283018867924528 0.00943396226415094 0.207547169811321 0.332954545454545 1 0.96235458826122 0.967757561209562 0.999872309947703 0.940603692890905 0.98155153364607 0.979175539777721 0.884621166115846 0.96235458826122
"83.2" 0.432432432432432 0.618441971383148 0.646263910969793 0.745888157894737 0.776315789473684 0.756944444444444 0.997959183673469 0.997959183673469 7 0.791042513083082 0.0822526993300245 0.0429578563193402 0.00212281173035307 0.000662525617807286 0.00254621866062541 3.12430372879684e-07 3.12430372879684e-07
"84.11" 0.28936170212766 0.36 0.823529411764706 0 0 0 0 0.823529411764706 3 0.949063424065133 0.79763059441536 0.113391052048054 0 0 0 0 0.113391052048054
"86.12" 0.467741935483871 0.709677419354839 0.766129032258065 0.758064516129032 0.709677419354839 0.741935483870968 0 0.766129032258065 3 0.575583843326654 0.171717274375977 0.113310263028913 0.120635329562571 0.17256858957085 0.136632965793792 0 0.113310263028913
"87.10" 0.547839506172839 0.552469135802469 0.631172839506173 0.662162162162162 0.702702702702703 0.647435897435897 0.5975 0.702702702702703 5 0.310909309641247 0.31485113386604 0.11325944798257 0.0744308033830014 0.0365180233619542 0.123619641183805 0.236537226207577 0.0365180233619542
"88.4" 0.518092105263158 0.489309210526316 0.439144736842105 0.458881578947368 0.469572368421053 0.469572368421053 0.475213675213675 0.518092105263158 1 0.420856609876247 0.552892095137093 0.7619810756652 0.686473696043191 0.641303105644218 0.641050953131829 0.614444435930441 0.420856609876247
"91.2" 0.444444444444444 0.63469387755102 0.6875 0 0 0 0 0.6875 3 0.685946739406213 0.161511509817674 0.186256516140158 0 0 0 0 0.186256516140158
"97.1" 0.462006079027356 0.4175 0.395 0.515 0.793269230769231 0.317307692307692 0 0.793269230769231 5 0.632690969688316 0.715103767958729 0.785191926866678 0.464960627234824 0.065025742709961 0.883649916760019 0.99999999999994 0.065025742709961
"98.4" 0.51063829787234 0.594224924012158 0.64741641337386 0.798611111111111 0.800347222222222 0.803819444444445 0.886792452830189 0.886792452830189 7 0.468890526665267 0.214978077002676 0.107487221739714 0.00908463645680735 0.00814070062399723 0.00714681575294997 0.0930777202921204 0.0930777202921204
